property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,82.0,2.0,2.0,2.0,3.0,1444.0,0.0,0.0,0.0,2.0,2.0,1.1
0.0,111.0,4.0,5.0,4.0,3.0,2150.0,1.0,0.0,0.0,1.0,1.0,1.38
0.0,75.0,4.0,4.0,3.0,3.0,1650.0,0.0,0.0,1.0,2.0,1.0,2.8
0.0,83.0,2.0,2.0,3.0,1.0,1400.0,0.0,0.0,0.0,2.0,2.0,1.18
0.0,88.0,3.0,3.0,2.0,4.0,1628.0,0.0,0.0,0.0,2.0,2.0,1.92
0.0,113.0,2.0,2.0,2.0,3.0,789.0,0.0,0.0,2.0,1.0,2.0,0.45
0.0,113.0,1.0,1.0,1.0,3.0,378.0,0.0,0.0,0.0,2.0,0.0,0.24
0.0,77.0,3.0,4.0,4.0,3.0,2134.0,1.0,0.0,1.0,0.0,0.0,3.5
0.0,105.0,4.0,4.0,4.0,3.0,2456.0,1.0,1.0,0.0,0.0,0.0,1.95
0.0,45.0,3.0,3.0,3.0,3.0,1350.0,0.0,0.0,0.0,1.0,2.0,1.25
1.0,41.0,5.0,6.0,4.0,3.0,4680.0,1.0,0.0,0.0,2.0,2.0,11.5
0.0,29.0,3.0,3.0,3.0,3.0,1860.0,0.0,0.0,2.0,1.0,2.0,2.55
0.0,99.0,2.0,2.0,4.0,3.0,1380.0,0.0,1.0,0.0,2.0,0.0,1.2
0.0,35.0,3.0,3.0,2.0,2.0,1700.0,1.0,0.0,0.0,2.0,0.0,2.25
1.0,35.0,4.0,5.0,4.0,3.0,2844.0,1.0,1.0,1.0,2.0,2.0,12.0
0.0,97.0,3.0,3.0,2.0,3.0,1792.0,1.0,0.0,0.0,2.0,1.0,1.25
0.0,2.0,4.0,6.0,4.0,3.0,2611.0,1.0,0.0,0.0,1.0,2.0,1.6
1.0,77.0,3.0,3.0,3.0,0.0,278.0,0.0,0.0,0.0,1.0,1.0,1.85
0.0,73.0,3.0,3.0,3.0,1.0,2700.0,0.0,0.0,0.0,1.0,2.0,3.25
1.0,113.0,3.0,2.0,2.0,4.0,1120.0,0.0,0.0,0.0,1.0,1.0,0.85
0.0,90.0,2.0,2.0,2.0,0.0,1422.0,0.0,0.0,0.0,2.0,0.0,0.69
1.0,33.0,4.0,4.0,4.0,2.0,2700.0,1.0,1.0,0.0,2.0,1.0,8.9
0.0,103.0,2.0,2.0,2.0,1.0,1371.0,0.0,0.0,0.0,1.0,1.0,0.97
0.0,57.0,3.0,3.0,1.0,0.0,1471.12,0.0,1.0,0.0,0.0,2.0,1.85
1.0,69.0,2.0,4.0,1.0,0.0,713.0,0.0,0.0,0.0,2.0,2.0,0.75
0.0,109.0,3.0,3.0,2.0,3.0,1800.0,0.0,0.0,0.0,1.0,2.0,0.72
0.0,109.0,2.0,2.0,1.0,3.0,610.0,0.0,0.0,1.0,2.0,2.0,0.32
0.0,80.0,3.0,3.0,1.0,3.0,1291.0,0.0,0.0,0.0,2.0,0.0,1.36
0.0,42.0,3.0,2.0,3.0,1.0,833.0,0.0,0.0,0.0,1.0,1.0,0.85
0.0,85.0,4.0,5.0,4.0,3.0,2376.0,1.0,0.0,1.0,0.0,0.0,3.19
0.0,77.0,4.0,4.0,4.0,3.0,2833.0,1.0,0.0,1.0,0.0,0.0,4.55
0.0,85.0,3.0,4.0,4.0,1.0,2185.0,1.0,0.0,2.0,0.0,0.0,3.3
0.0,8.0,1.0,2.0,2.0,1.0,335.0,0.0,0.0,0.0,2.0,1.0,0.22
0.0,91.0,3.0,3.0,3.0,3.0,1423.0,0.0,0.0,0.0,0.0,2.0,1.34
0.0,100.0,3.0,3.0,1.0,3.0,1747.0,0.0,0.0,2.0,2.0,2.0,2.2
0.0,59.0,2.0,2.0,2.0,0.0,1098.0,0.0,0.0,0.0,2.0,1.0,1.05
0.0,42.0,3.0,2.0,3.0,4.0,978.0,0.0,0.0,0.0,1.0,2.0,0.72
0.0,63.0,4.0,6.0,3.0,3.0,2826.0,1.0,0.0,2.0,2.0,2.0,11.0
0.0,41.0,3.0,3.0,3.0,4.0,1403.0,0.0,0.0,0.0,2.0,2.0,1.5
1.0,32.0,5.0,5.0,3.0,0.0,6400.0,1.0,0.0,1.0,2.0,1.0,15.0
0.0,41.0,3.0,2.0,4.0,1.0,113.0,0.0,0.0,0.0,2.0,0.0,1.4
0.0,105.0,2.0,2.0,3.0,2.0,1199.0,0.0,0.0,0.0,2.0,2.0,0.64
0.0,113.0,3.0,3.0,3.0,3.0,1344.0,0.0,0.0,0.0,0.0,1.0,0.78
0.0,57.0,3.0,3.0,2.0,2.0,2444.0,0.0,0.0,1.0,2.0,1.0,1.72
0.0,89.0,3.0,3.0,3.0,1.0,1810.0,1.0,0.0,1.0,1.0,0.0,2.25
0.0,99.0,4.0,5.0,4.0,3.0,2545.0,0.0,0.0,1.0,2.0,2.0,2.1
0.0,13.0,4.0,1.0,5.0,1.0,3008.0,0.0,0.0,0.0,1.0,1.0,1.6
0.0,0.0,3.0,3.0,5.0,4.0,1758.0,0.0,0.0,0.0,1.0,1.0,1.08
0.0,70.0,3.0,3.0,3.0,3.0,2300.0,1.0,0.0,1.0,0.0,2.0,3.05
0.0,110.0,2.0,2.0,2.0,3.0,784.0,0.0,1.0,0.0,1.0,0.0,0.72
0.0,110.0,2.0,2.0,4.0,4.0,1235.0,0.0,0.0,0.0,2.0,0.0,0.92
0.0,46.0,3.0,3.0,3.0,3.0,1711.0,0.0,0.0,0.0,2.0,2.0,1.45
0.0,100.0,3.0,3.0,4.0,3.0,1500.0,0.0,0.0,2.0,0.0,0.0,1.55
0.0,80.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,0.0,2.0,1.0,1.4
0.0,7.0,3.0,4.0,4.0,1.0,1734.0,1.0,0.0,0.0,1.0,2.0,1.12
0.0,57.0,3.0,3.0,3.0,0.0,1604.25,0.0,0.0,1.0,2.0,2.0,2.1
1.0,9.0,3.0,3.0,3.0,3.0,1050.0,0.0,0.0,0.0,1.0,1.0,0.43
1.0,113.0,2.0,3.0,2.0,1.0,1053.0,0.0,0.0,1.0,1.0,1.0,1.55
0.0,109.0,2.0,2.0,5.0,3.0,990.0,0.0,0.0,0.0,1.0,2.0,0.46
0.0,91.0,2.0,2.0,3.0,1.0,1423.0,0.0,0.0,0.0,1.0,2.0,1.29
0.0,103.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,0.0,1.0,2.0,1.25
0.0,52.0,3.0,3.0,2.0,0.0,1273.0,0.0,0.0,0.0,2.0,2.0,2.0
0.0,65.0,3.0,5.0,4.0,0.0,2250.0,0.0,0.0,1.0,2.0,2.0,1.5
0.0,42.0,2.0,2.0,1.0,1.0,590.0,0.0,0.0,0.0,1.0,2.0,0.42
1.0,33.0,6.0,7.0,4.0,1.0,4518.0,1.0,1.0,1.0,2.0,2.0,17.3
1.0,14.0,3.0,4.0,3.0,0.0,1836.0,0.0,0.0,1.0,1.0,2.0,3.6
1.0,33.0,3.0,5.0,4.0,2.0,1800.0,0.0,0.0,1.0,1.0,2.0,6.0
0.0,106.0,4.0,4.0,4.0,3.0,2139.0,1.0,0.0,0.0,2.0,2.0,1.75
0.0,41.0,2.0,2.0,4.0,4.0,1252.0,0.0,0.0,0.0,1.0,2.0,1.27
0.0,75.0,4.0,4.0,3.0,3.0,1975.0,1.0,0.0,0.0,1.0,1.0,2.85
0.0,6.0,3.0,4.0,3.0,3.0,1315.0,1.0,0.0,1.0,0.0,2.0,1.55
0.0,94.0,2.0,2.0,3.0,3.0,700.0,0.0,0.0,0.0,2.0,2.0,0.49
1.0,27.0,4.0,3.0,2.0,0.0,1557.0,0.0,1.0,1.0,2.0,2.0,2.68
0.0,8.0,3.0,4.0,4.0,3.0,2072.0,1.0,1.0,0.0,2.0,0.0,1.85
0.0,113.0,2.0,2.0,2.0,3.0,900.0,0.0,0.0,0.0,1.0,1.0,0.4
0.0,113.0,2.0,2.0,2.0,3.0,694.0,0.0,0.0,0.0,2.0,0.0,0.35
0.0,96.0,1.0,1.0,5.0,3.0,650.0,0.0,0.0,0.0,1.0,2.0,0.62
0.0,91.0,2.0,2.0,4.0,3.0,1494.0,0.0,0.0,0.0,2.0,2.0,1.45
0.0,84.0,3.0,4.0,2.0,3.0,1577.0,1.0,0.0,2.0,2.0,0.0,1.25
0.0,72.0,2.0,2.0,2.0,1.0,1365.0,1.0,0.0,0.0,2.0,0.0,2.1
0.0,18.0,4.0,6.0,4.0,3.0,3655.35,1.0,0.0,1.0,0.0,2.0,5.6
1.0,15.0,5.0,3.0,0.0,0.0,1300.0,0.0,0.0,0.0,1.0,1.0,0.95
0.0,27.0,1.0,1.0,1.0,0.0,450.0,0.0,0.0,1.0,1.0,2.0,0.4
0.0,8.0,4.0,4.0,4.0,3.0,2509.0,1.0,0.0,0.0,0.0,0.0,2.55
0.0,22.0,3.0,4.0,4.0,2.0,1956.0,0.0,0.0,0.0,1.0,2.0,2.2
0.0,88.0,2.0,2.0,2.0,4.0,823.0,0.0,0.0,0.0,1.0,2.0,0.55
0.0,99.0,3.0,3.0,3.0,4.0,2129.0,1.0,0.0,0.0,1.0,0.0,2.6
0.0,106.0,2.0,2.0,2.0,3.0,1148.0,0.0,1.0,0.0,2.0,2.0,0.87
0.0,99.0,3.0,3.0,3.0,3.0,1436.0,0.0,0.0,0.0,1.0,2.0,0.9
0.0,108.0,3.0,4.0,2.0,3.0,1350.0,0.0,0.0,1.0,2.0,0.0,1.45
0.0,7.0,3.0,3.0,4.0,3.0,1300.0,0.0,0.0,0.0,1.0,2.0,1.32
0.0,42.0,2.0,2.0,3.0,1.0,654.0,0.0,0.0,0.0,1.0,2.0,0.41
0.0,113.0,2.0,2.0,2.0,3.0,516.0,0.0,0.0,0.0,1.0,2.0,0.3
0.0,1.0,3.0,3.0,3.0,2.0,1778.0,0.0,0.0,0.0,1.0,0.0,0.95
1.0,38.0,2.0,2.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,1.0,0.75
0.0,9.0,3.0,2.0,1.0,3.0,1111.0,0.0,0.0,0.0,1.0,1.0,0.42
0.0,93.0,3.0,3.0,3.0,0.0,1580.0,1.0,0.0,0.0,2.0,2.0,1.1
0.0,101.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,0.0,2.0,2.0,1.0
0.0,107.0,3.0,3.0,2.0,3.0,1574.0,0.0,0.0,0.0,1.0,2.0,0.65
1.0,54.0,4.0,3.0,3.0,3.0,90.0,0.0,0.0,1.0,1.0,2.0,2.25
0.0,97.0,3.0,3.0,2.0,3.0,1972.0,0.0,0.0,1.0,2.0,1.0,1.42
0.0,11.0,2.0,2.0,1.0,3.0,496.0,0.0,0.0,0.0,2.0,2.0,0.37
0.0,22.0,4.0,4.0,5.0,2.0,3250.0,0.0,0.0,0.0,1.0,2.0,4.26
0.0,100.0,2.0,2.0,2.0,3.0,668.0,0.0,0.0,1.0,2.0,2.0,0.44
0.0,45.0,3.0,3.0,3.0,4.0,1500.0,0.0,0.0,0.0,2.0,1.0,0.9
0.0,41.0,3.0,2.0,4.0,1.0,1409.0,0.0,0.0,0.0,1.0,0.0,1.3
0.0,82.0,3.0,3.0,4.0,3.0,1765.0,1.0,0.0,0.0,1.0,2.0,1.78
0.0,52.0,3.0,4.0,4.0,0.0,2222.0,1.0,0.0,1.0,1.0,2.0,2.75
1.0,26.0,4.0,4.0,4.0,2.0,3500.0,1.0,1.0,0.0,1.0,1.0,6.95
0.0,107.0,2.0,2.0,3.0,4.0,846.0,0.0,0.0,0.0,1.0,1.0,0.78
0.0,94.0,3.0,4.0,4.0,1.0,1900.0,1.0,0.0,2.0,0.0,0.0,2.26
0.0,91.0,2.0,4.0,2.0,3.0,1223.0,0.0,0.0,0.0,2.0,2.0,1.3
1.0,94.0,4.0,4.0,3.0,3.0,5480.0,1.0,1.0,0.0,2.0,1.0,4.35
0.0,57.0,3.0,4.0,3.0,0.0,2251.0,1.0,0.0,1.0,2.0,0.0,2.65
0.0,89.0,3.0,4.0,4.0,1.0,1600.0,1.0,0.0,1.0,2.0,0.0,2.1
0.0,99.0,2.0,2.0,2.0,3.0,1822.0,1.0,0.0,0.0,2.0,2.0,1.31
1.0,32.0,6.0,6.0,1.0,3.0,2844.0,0.0,1.0,1.0,2.0,2.0,10.85
1.0,33.0,3.0,3.0,2.0,0.0,1350.0,1.0,0.0,0.0,2.0,1.0,4.5
0.0,95.0,3.0,4.0,2.0,3.0,1620.0,1.0,0.0,0.0,2.0,0.0,0.97
0.0,80.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,0.0,2.0,0.0,1.4
0.0,23.0,2.0,2.0,1.0,3.0,856.0,0.0,0.0,1.0,1.0,1.0,0.43
0.0,113.0,2.0,2.0,2.0,3.0,616.0,0.0,0.0,1.0,1.0,0.0,0.32
0.0,107.0,2.0,2.0,3.0,4.0,1217.0,0.0,0.0,0.0,1.0,2.0,0.7
0.0,13.0,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,0.0,2.0,0.0,1.7
0.0,85.0,4.0,4.0,4.0,1.0,4000.0,1.0,0.0,1.0,0.0,1.0,6.75
0.0,77.0,3.0,4.0,3.0,3.0,2490.0,1.0,0.0,1.0,2.0,0.0,3.5
0.0,22.0,5.0,5.0,2.0,2.0,2556.0,0.0,1.0,2.0,2.0,1.0,1.7
0.0,12.0,3.0,4.0,2.0,3.0,2003.0,0.0,0.0,0.0,2.0,0.0,2.9
0.0,77.0,3.0,3.0,4.0,3.0,2095.0,1.0,0.0,1.0,0.0,0.0,2.87
0.0,2.0,3.0,3.0,4.0,0.0,1924.0,1.0,0.0,0.0,1.0,2.0,0.92
0.0,85.0,3.0,3.0,4.0,3.0,2000.0,1.0,0.0,1.0,0.0,2.0,3.3
0.0,84.0,1.0,1.0,2.0,1.0,294.0,0.0,0.0,0.0,1.0,1.0,0.39
0.0,96.0,3.0,3.0,4.0,3.0,1545.0,1.0,0.0,2.0,0.0,2.0,1.8
0.0,103.0,2.0,2.0,2.0,4.0,1226.0,0.0,0.0,0.0,1.0,2.0,1.01
0.0,71.0,2.0,2.0,2.0,4.0,1333.0,0.0,0.0,0.0,1.0,1.0,1.5
0.0,84.0,1.0,1.0,2.0,3.0,450.0,0.0,0.0,0.0,2.0,1.0,0.37
1.0,77.0,6.0,7.0,4.0,0.0,3600.0,1.0,0.0,1.0,1.0,0.0,8.0
0.0,99.0,2.0,2.0,3.0,3.0,1300.0,0.0,1.0,0.0,2.0,0.0,1.22
0.0,109.0,2.0,2.0,2.0,1.0,71699.0,0.0,0.0,0.0,1.0,2.0,0.38
0.0,113.0,2.0,2.0,3.0,1.0,1175.97,0.0,0.0,0.0,1.0,1.0,1.05
0.0,56.0,3.0,3.0,5.0,3.0,1923.0,1.0,0.0,0.0,2.0,0.0,2.0
0.0,97.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.73
0.0,79.0,2.0,2.0,2.0,1.0,1460.0,0.0,0.0,0.0,1.0,2.0,1.32
0.0,82.0,4.0,4.0,4.0,0.0,2667.0,1.0,0.0,1.0,2.0,2.0,2.35
0.0,97.0,3.0,3.0,4.0,3.0,1674.0,1.0,1.0,1.0,0.0,2.0,1.6
0.0,98.0,2.0,2.0,4.0,3.0,1026.0,0.0,1.0,0.0,0.0,2.0,0.73
0.0,6.0,2.0,2.0,3.0,3.0,1368.0,0.0,0.0,0.0,1.0,0.0,1.42
1.0,22.0,6.0,6.0,4.0,2.0,3150.0,0.0,0.0,0.0,1.0,2.0,6.4
0.0,86.0,3.0,3.0,3.0,4.0,1622.0,1.0,0.0,0.0,2.0,2.0,0.9
1.0,56.0,4.0,4.0,4.0,3.0,2160.0,1.0,1.0,1.0,0.0,2.0,8.25
0.0,107.0,3.0,3.0,3.0,3.0,1700.0,1.0,0.0,0.0,1.0,2.0,0.72
0.0,96.0,5.0,5.0,4.0,3.0,2896.0,0.0,0.0,2.0,1.0,0.0,3.5
0.0,43.0,3.0,4.0,3.0,1.0,2820.0,0.0,0.0,2.0,1.0,0.0,4.1
0.0,6.0,3.0,3.0,3.0,3.0,2200.0,1.0,0.0,0.0,1.0,0.0,2.61
0.0,17.0,4.0,5.0,4.0,3.0,2650.0,1.0,0.0,1.0,0.0,0.0,3.7
1.0,38.0,4.0,3.0,2.0,2.0,1070.0,0.0,0.0,0.0,1.0,1.0,0.95
0.0,98.0,2.0,2.0,3.0,3.0,1158.0,0.0,0.0,1.0,1.0,2.0,0.85
0.0,46.0,2.0,2.0,3.0,3.0,1310.0,0.0,0.0,0.0,0.0,2.0,0.8
1.0,59.0,4.0,4.0,3.0,0.0,3240.0,1.0,0.0,0.0,1.0,1.0,9.8
0.0,98.0,2.0,2.0,1.0,3.0,532.0,0.0,0.0,0.0,2.0,2.0,0.37
1.0,59.0,4.0,4.0,4.0,2.0,2160.0,1.0,0.0,0.0,2.0,1.0,6.8
0.0,113.0,2.0,2.0,1.0,1.0,615.0,0.0,0.0,0.0,1.0,2.0,0.4
1.0,49.0,5.0,5.0,1.0,2.0,5067.0,1.0,0.0,1.0,1.0,1.0,4.75
1.0,52.0,5.0,4.0,4.0,0.0,1836.0,1.0,0.0,1.0,2.0,2.0,6.5
0.0,65.0,3.0,3.0,4.0,0.0,1810.0,1.0,0.0,1.0,1.0,2.0,1.55
0.0,46.0,3.0,3.0,3.0,4.0,1250.0,0.0,0.0,0.0,1.0,2.0,1.0
0.0,31.0,3.0,4.0,4.0,2.0,3201.0,1.0,1.0,1.0,2.0,2.0,4.25
0.0,109.0,1.0,1.0,1.0,3.0,3569.0,0.0,0.0,0.0,2.0,0.0,0.17
0.0,60.0,1.0,1.0,5.0,0.0,80.0,0.0,0.0,0.0,1.0,1.0,0.3
0.0,94.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.6
1.0,30.0,3.0,2.0,0.0,2.0,3078.0,0.0,0.0,0.0,1.0,1.0,5.1
0.0,35.0,3.0,4.0,4.0,3.0,2000.0,1.0,0.0,1.0,0.0,0.0,6.2
0.0,109.0,3.0,2.0,1.0,3.0,71569.0,0.0,0.0,0.0,2.0,0.0,0.38
1.0,27.0,3.0,3.0,3.0,0.0,1557.0,0.0,0.0,1.0,1.0,1.0,2.75
0.0,109.0,2.0,2.0,2.0,3.0,1234.0,0.0,0.0,1.0,2.0,2.0,0.56
0.0,107.0,2.0,2.0,3.0,4.0,1195.0,0.0,0.0,0.0,1.0,0.0,0.6
0.0,7.0,3.0,3.0,4.0,1.0,1500.0,0.0,0.0,0.0,2.0,2.0,1.1
1.0,20.0,2.0,5.0,1.0,2.0,2052.0,0.0,0.0,0.0,1.0,2.0,1.35
0.0,8.0,2.0,3.0,3.0,1.0,1538.0,1.0,0.0,0.0,1.0,0.0,1.8
0.0,103.0,3.0,2.0,5.0,1.0,1423.0,0.0,0.0,0.0,1.0,2.0,1.71
0.0,97.0,3.0,3.0,1.0,0.0,1607.0,0.0,0.0,1.0,2.0,2.0,1.15
0.0,113.0,2.0,2.0,2.0,3.0,1319.0,0.0,0.0,1.0,2.0,2.0,0.78
0.0,45.0,2.0,3.0,3.0,3.0,1442.0,0.0,0.0,0.0,1.0,2.0,0.86
0.0,79.0,3.0,2.0,4.0,1.0,1365.0,0.0,0.0,0.0,1.0,2.0,1.45
0.0,8.0,3.0,4.0,4.0,3.0,2072.0,1.0,0.0,0.0,0.0,0.0,1.73
1.0,52.0,4.0,4.0,2.0,2.0,1935.0,1.0,0.0,1.0,2.0,1.0,5.25
0.0,41.0,3.0,2.0,4.0,4.0,118.0,0.0,0.0,0.0,2.0,0.0,1.45
1.0,36.0,4.0,2.0,2.0,2.0,1170.0,0.0,0.0,0.0,1.0,1.0,0.75
0.0,107.0,3.0,3.0,3.0,3.0,1415.0,0.0,0.0,1.0,1.0,1.0,0.75
0.0,101.0,2.0,2.0,4.0,3.0,1463.0,0.0,0.0,0.0,2.0,2.0,1.31
0.0,107.0,2.0,2.0,2.0,3.0,1109.0,0.0,0.0,0.0,2.0,1.0,0.49
1.0,33.0,5.0,6.0,4.0,0.0,4518.0,1.0,1.0,1.0,2.0,2.0,15.0
0.0,1.0,3.0,3.0,3.0,3.0,1489.0,0.0,0.0,1.0,1.0,1.0,1.28
0.0,45.0,2.0,2.0,1.0,3.0,925.0,0.0,0.0,0.0,2.0,2.0,0.38
1.0,51.0,9.0,9.0,4.0,0.0,5000.0,1.0,1.0,1.0,2.0,2.0,9.25
0.0,79.0,3.0,3.0,4.0,4.0,2288.0,1.0,0.0,0.0,1.0,1.0,1.9
0.0,45.0,2.0,3.0,4.0,1.0,1428.0,0.0,0.0,0.0,1.0,2.0,0.87
0.0,41.0,3.0,2.0,4.0,1.0,1730.0,0.0,0.0,0.0,1.0,2.0,1.55
0.0,94.0,4.0,4.0,4.0,1.0,3700.0,1.0,0.0,2.0,1.0,2.0,4.4
1.0,52.0,6.0,6.0,3.0,3.0,1935.0,1.0,0.0,1.0,1.0,1.0,5.8
0.0,113.0,2.0,2.0,3.0,1.0,913.0,0.0,0.0,0.0,2.0,2.0,0.56
0.0,105.0,2.0,2.0,3.0,1.0,1224.0,0.0,0.0,0.0,2.0,2.0,0.7
0.0,63.0,3.0,3.0,4.0,0.0,1700.0,0.0,0.0,1.0,2.0,2.0,1.5
0.0,103.0,3.0,3.0,2.0,1.0,1423.0,0.0,0.0,0.0,1.0,1.0,1.2
0.0,63.0,3.0,3.0,4.0,0.0,2250.0,0.0,0.0,1.0,2.0,2.0,1.59
0.0,113.0,2.0,2.0,3.0,3.0,978.0,0.0,0.0,0.0,1.0,0.0,0.66
0.0,101.0,3.0,3.0,3.0,3.0,1993.0,0.0,0.0,0.0,1.0,0.0,1.45
0.0,57.0,3.0,3.0,3.0,3.0,1633.0,0.0,0.0,0.0,1.0,1.0,2.09
0.0,89.0,3.0,3.0,3.0,3.0,1822.0,0.0,0.0,0.0,1.0,0.0,1.2
0.0,76.0,4.0,4.0,4.0,3.0,2210.0,1.0,0.0,1.0,0.0,1.0,3.4
0.0,11.0,3.0,3.0,3.0,3.0,1750.0,0.0,0.0,1.0,1.0,2.0,1.2
0.0,105.0,2.0,3.0,2.0,3.0,1350.0,0.0,0.0,0.0,2.0,1.0,0.8
0.0,16.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,0.0,1.0,1.0,1.3
0.0,99.0,2.0,2.0,2.0,3.0,1250.0,0.0,0.0,1.0,0.0,2.0,0.67
0.0,19.0,2.0,2.0,2.0,1.0,1155.0,0.0,0.0,0.0,2.0,0.0,1.5
0.0,77.0,3.0,4.0,4.0,0.0,1751.0,1.0,0.0,1.0,0.0,0.0,2.35
1.0,51.0,10.0,10.0,4.0,0.0,7500.0,1.0,0.0,1.0,2.0,2.0,9.35
1.0,77.0,4.0,4.0,0.0,0.0,2800.0,0.0,0.0,0.0,1.0,2.0,3.0
0.0,100.0,3.0,4.0,4.0,3.0,1747.0,1.0,0.0,0.0,2.0,1.0,1.25
1.0,56.0,4.0,4.0,3.0,0.0,2700.0,1.0,1.0,1.0,0.0,2.0,6.4
1.0,32.0,5.0,6.0,4.0,2.0,3618.0,0.0,0.0,1.0,2.0,2.0,13.5
0.0,105.0,4.0,4.0,4.0,3.0,2005.0,0.0,0.0,1.0,1.0,2.0,2.05
0.0,97.0,1.0,1.0,1.0,3.0,520.0,0.0,0.0,2.0,2.0,2.0,0.4
0.0,11.0,2.0,2.0,4.0,3.0,1236.0,0.0,0.0,1.0,0.0,2.0,0.8
0.0,59.0,3.0,4.0,4.0,0.0,2450.0,1.0,0.0,1.0,0.0,2.0,3.1
0.0,97.0,3.0,3.0,3.0,3.0,1387.0,1.0,1.0,1.0,0.0,1.0,1.4
0.0,100.0,3.0,3.0,1.0,3.0,1750.0,0.0,0.0,1.0,0.0,0.0,1.58
0.0,38.0,2.0,2.0,1.0,3.0,570.0,0.0,0.0,2.0,1.0,1.0,0.22
0.0,80.0,3.0,4.0,2.0,3.0,1674.0,0.0,0.0,0.0,0.0,1.0,1.76
1.0,83.0,3.0,3.0,4.0,3.0,1611.0,0.0,0.0,1.0,2.0,1.0,1.04
0.0,91.0,2.0,2.0,5.0,3.0,1295.0,0.0,0.0,0.0,1.0,0.0,0.9
0.0,107.0,4.0,4.0,3.0,3.0,2267.0,0.0,0.0,0.0,1.0,2.0,1.44
0.0,45.0,2.0,2.0,4.0,3.0,1430.0,0.0,0.0,0.0,2.0,0.0,0.75
0.0,99.0,3.0,3.0,4.0,4.0,2032.0,0.0,0.0,0.0,2.0,0.0,1.83
0.0,89.0,3.0,4.0,4.0,3.0,1829.0,1.0,0.0,0.0,1.0,2.0,1.1
0.0,91.0,2.0,2.0,3.0,3.0,1383.0,0.0,0.0,0.0,1.0,1.0,1.25
0.0,11.0,2.0,2.0,4.0,3.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.75
1.0,22.0,3.0,3.0,2.0,0.0,3249.0,0.0,0.0,0.0,1.0,2.0,5.51
0.0,90.0,2.0,2.0,1.0,0.0,1115.0,0.0,1.0,0.0,2.0,2.0,0.62
0.0,95.0,4.0,5.0,4.0,3.0,2195.0,1.0,0.0,0.0,2.0,2.0,1.6
0.0,91.0,2.0,2.0,3.0,3.0,1252.0,0.0,0.0,0.0,0.0,2.0,1.18
0.0,45.0,3.0,3.0,5.0,1.0,1820.0,0.0,0.0,0.0,2.0,1.0,1.35
0.0,6.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,1.0,1.0,0.0,2.2
0.0,19.0,3.0,3.0,3.0,1.0,2281.0,0.0,0.0,0.0,1.0,2.0,3.21
0.0,105.0,2.0,2.0,1.0,1.0,767.0,0.0,0.0,0.0,1.0,1.0,0.47
0.0,100.0,3.0,4.0,3.0,3.0,1715.0,1.0,0.0,0.0,2.0,2.0,1.65
0.0,99.0,3.0,4.0,3.0,3.0,2026.0,1.0,0.0,0.0,0.0,2.0,2.0
0.0,41.0,2.0,2.0,4.0,4.0,1111.0,0.0,0.0,0.0,2.0,2.0,1.2
0.0,70.0,3.0,4.0,4.0,0.0,2037.0,1.0,0.0,1.0,0.0,2.0,2.65
1.0,50.0,9.0,9.0,4.0,3.0,2367.0,0.0,0.0,1.0,2.0,2.0,5.0
0.0,107.0,4.0,4.0,4.0,3.0,1734.0,0.0,0.0,0.0,2.0,2.0,0.75
0.0,103.0,2.0,2.0,2.0,4.0,1390.0,0.0,0.0,0.0,1.0,0.0,0.65
0.0,46.0,3.0,3.0,3.0,4.0,2283.0,0.0,0.0,0.0,1.0,2.0,1.25
1.0,12.0,4.0,4.0,4.0,3.0,3000.0,0.0,0.0,0.0,1.0,1.0,1.7
1.0,30.0,3.0,2.0,2.0,1.0,1500.0,0.0,0.0,1.0,2.0,2.0,1.2
0.0,113.0,2.0,2.0,5.0,3.0,481.0,0.0,0.0,0.0,1.0,1.0,0.25
0.0,59.0,3.0,3.0,3.0,0.0,2600.0,1.0,0.0,1.0,0.0,2.0,2.92
0.0,98.0,4.0,4.0,4.0,3.0,2998.0,1.0,0.0,0.0,2.0,2.0,2.28
0.0,103.0,2.0,2.0,3.0,1.0,1233.0,0.0,0.0,0.0,2.0,2.0,1.0
1.0,50.0,3.0,3.0,2.0,0.0,900.0,0.0,0.0,1.0,1.0,2.0,2.1
0.0,94.0,3.0,3.0,4.0,2.0,1989.0,0.0,0.0,0.0,2.0,2.0,1.35
0.0,12.0,3.0,3.0,3.0,3.0,2072.0,0.0,0.0,0.0,2.0,0.0,3.25
0.0,83.0,3.0,4.0,3.0,3.0,2127.0,1.0,0.0,0.0,0.0,2.0,2.52
